Time [s],Packet ID,MOSI,MISO
12.880400640000000,29800,0x80,
12.880437760000000,29800,0x06,
12.880474800000000,29800,0x19,
12.880511920000000,29800,0x00,
12.880548960000000,29800,0x00,
12.880588720000000,29800,0x00,
12.880625759999999,29800,0x00,
12.880663040000000,29800,0x4B,
12.880700239999999,29801,0xD0,
12.880737679999999,29802,0x40,
12.880772400000000,29802,0x1B,
12.880811599999999,29803,0x40,
12.880846320000000,29803,0x1B,
12.880885520000000,29804,0x40,
12.880920160000001,29804,0x1B,
12.880959440000000,29805,0x40,
12.880994080000001,29805,0x1B,
12.881033360000000,29806,0x40,
12.881068000000001,29806,0x1B,
12.881107200000001,29807,0x40,
12.881141919999999,29807,0x1B,
12.881181120000001,29808,0x40,
12.881215839999999,29808,0x1B,
12.881255039999999,29809,0x40,
12.881289760000000,29809,0x1B,
12.881328959999999,29810,0x40,
12.881363680000000,29810,0x1B,
12.881402880000000,29811,0x40,
12.881437600000000,29811,0x1B,
12.881476800000000,29812,0x40,
12.881511520000000,29812,0x1B,
12.881550720000000,29813,0x40,
12.881585440000000,29813,0x1B,
12.881627200000000,29814,0x40,
12.881661920000001,29814,0x1B,
12.881701120000001,29815,0x40,
12.881735839999999,29815,0x1B,
12.881775040000001,29816,0x40,
12.881809759999999,29816,0x1B,
12.881848959999999,29817,0x40,
12.881883680000000,29817,0x1B,
12.881922879999999,29818,0x40,
12.881957520000000,29818,0x1B,
12.881996800000000,29819,0x40,
12.882031440000000,29819,0x1B,
12.882070640000000,29820,0x40,
12.882105360000001,29820,0x1B,
12.882144560000000,29821,0x40,
12.882179280000001,29821,0x1B,
12.882218480000001,29822,0x40,
12.882253199999999,29822,0x1B,
12.882292400000001,29823,0x40,
12.882327119999999,29823,0x1B,
12.882366319999999,29824,0x40,
12.882401040000000,29824,0x1B,
12.882440239999999,29825,0x40,
12.882474960000000,29825,0x1B,
12.882514159999999,29826,0x40,
12.882548880000000,29826,0x1B,
12.882588080000000,29827,0x40,
12.882625440000000,29827,0x1B,
12.882664640000000,29828,0x40,
12.882699360000000,29828,0x1B,
12.882738560000000,29829,0x40,
12.882773280000000,29829,0x1B,
12.882812480000000,29830,0x40,
12.882847200000000,29830,0x1B,
12.882886400000000,29831,0x40,
12.882921120000001,29831,0x1B,
12.882960320000000,29832,0x40,
12.882995040000001,29832,0x1A,
12.883033760000000,29833,0xC0,
12.883071839999999,29834,0x0F,
12.883108320000000,29834,0x82,
12.883145600000001,29835,0xB0,
12.889903759999999,29836,0xA0,
12.889941759999999,29837,0xE0,
12.889978720000000,29838,0x05,
12.890015600000000,29838,0x20,
12.890052640000000,29838,0x00,
12.890089760000000,29838,0x00,
12.890126800000001,29838,0x00,
12.890163840000000,29838,0x80,
12.890200960000000,29838,0x00,
12.890238000000000,29838,0x76,
12.890275120000000,29838,0x00,
12.890312160000001,29838,0x80,
12.890349280000001,29838,0x06,
12.890386319999999,29838,0x19,
12.890423439999999,29838,0x00,
12.890460480000000,29838,0x00,
12.890497600000000,29838,0x00,
12.890534640000000,29838,0x00,
12.890571840000000,29838,0x4B,
12.890609120000001,29839,0xD0,
12.890646479999999,29840,0x40,
12.890681200000000,29840,0x1B,
12.890720399999999,29841,0x40,
12.890755120000000,29841,0x1B,
12.890796959999999,29842,0x40,
12.890831680000000,29842,0x1B,
12.890870880000000,29843,0x40,
12.890905520000000,29843,0x1B,
12.890944800000000,29844,0x40,
12.890979440000001,29844,0x1B,
12.891018720000000,29845,0x40,
12.891053360000001,29845,0x1B,
12.891092560000001,29846,0x40,
12.891127279999999,29846,0x1B,
12.891166480000001,29847,0x40,
12.891201199999999,29847,0x1B,
12.891240399999999,29848,0x40,
12.891275120000000,29848,0x1B,
12.891314319999999,29849,0x40,
12.891349040000000,29849,0x1B,
12.891388239999999,29850,0x40,
12.891422960000000,29850,0x1B,
12.891462160000000,29851,0x40,
12.891496880000000,29851,0x1B,
12.891536080000000,29852,0x40,
12.891570720000001,29852,0x1B,
12.891610000000000,29853,0x40,
12.891644640000001,29853,0x1B,
12.891683840000001,29854,0x40,
12.891718559999999,29854,0x1B,
12.891757760000001,29855,0x40,
12.891792479999999,29855,0x1B,
12.891834319999999,29856,0x40,
12.891869040000000,29856,0x1B,
12.891908239999999,29857,0x40,
